MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,Fence,SaleType,SaleCondition,LivLotRatio,Spaciousness,Bldg_1Fam,Bldg_Duplex,Bldg_Twnhs,Bldg_TwnhsE,Bldg_None,PorchTypes,MedNhbdArea,Feature1,Feature2,MSSubClass_encoded,SalePrice
1,4,60.0,6180,1,2,1,3,3,0,3,2,0,2,7,6,1926,1950,1,1,13,14,2,0.0,3,3,0,3,3,1,1,0.0,1,960.0,960.0,1,3,1,5,986,0,0,986,0.0,0.0,1,0,2,1,3,5,8,1,4,5,1926.0,1,1.0,180.0,3,3,3,0,128,0,0,0,0,0,8,4,0.15954692556634303,197.2,986,0,0,0,0,1,1231.0,1946.0,1872000.0,96674.26654732255,102000.0
4,3,80.0,9600,1,2,1,3,3,4,12,2,0,0,7,6,1950,1950,1,1,12,13,2,0.0,3,3,1,3,3,1,4,280.0,1,752.0,1032.0,1,3,2,4,1032,220,0,1252,0.0,0.0,1,0,3,1,3,6,8,0,0,1,1950.0,1,1.0,288.0,3,3,3,0,0,96,0,0,0,0,8,0,0.13041666666666665,208.66666666666666,1252,0,0,0,0,1,1200.0,2284.0,2012400.0,145762.9062818408,119000.0
4,3,54.0,6342,1,2,1,3,3,4,19,1,0,0,6,9,1875,1996,1,1,12,13,2,0.0,3,4,1,3,3,1,1,0.0,1,780.0,780.0,1,4,1,5,780,240,0,1020,0.0,0.0,1,0,2,1,3,6,8,0,0,6,1875.0,0,0.0,0.0,0,0,1,0,0,176,0,0,0,0,8,4,0.1608325449385052,170.0,1020,0,0,0,0,1,1052.0,1800.0,1556880.0,145762.9062818408,94000.0
0,3,0.0,9819,1,2,2,3,3,4,11,2,0,2,7,6,1977,1977,1,1,9,7,2,0.0,3,3,2,3,3,4,5,1567.0,1,0.0,1567.0,1,3,2,5,1567,0,0,1567,1.0,0.0,2,0,2,1,4,5,8,2,3,1,1977.0,2,2.0,714.0,3,3,3,264,32,0,0,0,0,0,8,4,0.1595885528057847,313.4,1567,0,0,0,0,2,1282.0,3134.0,3097959.0,187659.19966611633,196000.0
1,3,98.0,8731,1,2,2,3,3,4,3,2,0,2,6,6,1920,1950,1,1,11,12,2,0.0,3,2,0,3,3,1,4,645.0,1,270.0,915.0,1,3,2,5,1167,0,0,1167,0.0,0.0,1,0,3,1,3,6,3,1,4,5,1972.0,1,2.0,495.0,3,3,3,0,0,216,0,126,0,0,8,4,0.1336616653304318,194.5,1167,0,0,0,0,2,1231.0,2082.0,1784250.0,96674.26654732255,144000.0
0,3,60.0,7350,1,2,1,3,3,0,12,2,0,2,6,8,1951,1951,1,1,6,6,2,0.0,3,3,1,3,3,2,5,852.0,1,100.0,952.0,1,3,2,5,952,0,0,952,1.0,0.0,1,0,2,1,3,4,8,0,0,5,1988.0,1,2.0,840.0,3,3,3,0,0,0,0,0,0,0,0,0,0.1295238095238095,238.0,952,0,0,0,0,0,1200.0,1904.0,1857352.0,187659.19966611633,139000.0
5,3,0.0,10304,1,2,2,3,3,1,14,4,0,5,6,8,1976,1976,1,1,9,10,1,44.0,3,4,1,3,3,1,5,381.0,1,399.0,780.0,1,5,2,5,1088,780,0,1868,1.0,0.0,2,1,4,1,4,9,8,1,3,1,1976.0,1,2.0,484.0,3,3,3,448,96,0,0,0,0,0,8,4,0.18128881987577639,207.55555555555554,1868,0,0,0,0,2,1632.0,2648.0,1541280.0,241622.66663976532,197500.0
5,3,77.0,9965,1,2,1,3,3,4,5,2,0,5,9,6,2006,2007,3,1,12,13,3,340.0,4,3,2,5,3,4,6,1150.0,1,316.0,1466.0,1,5,2,5,1466,1362,0,2828,1.0,0.0,3,0,4,1,4,11,8,1,3,3,2006.0,2,3.0,1052.0,3,3,3,125,144,0,0,0,0,0,6,5,0.28379327646763675,257.09090909090907,2828,0,0,0,0,2,1504.0,4294.0,2942262.0,241622.66663976532,424870.0
0,3,0.0,9000,1,2,1,3,3,4,19,2,0,2,6,4,1959,1959,1,1,13,10,2,0.0,3,3,1,3,3,1,6,288.0,1,718.0,1006.0,1,3,2,5,1006,0,0,1006,0.0,0.0,1,0,3,1,3,5,8,0,0,6,1959.0,0,0.0,0.0,0,0,3,0,24,0,0,0,0,0,8,4,0.11177777777777778,201.2,1006,0,0,0,0,1,1052.0,2012.0,1970754.0,187659.19966611633,80000.0
15,3,60.0,12180,1,2,1,3,3,4,7,2,1,0,5,5,1941,1950,1,1,8,8,2,0.0,3,2,0,4,3,1,4,348.0,1,324.0,672.0,3,2,1,4,672,252,0,924,1.0,0.0,1,0,2,1,2,5,8,0,0,5,1941.0,1,1.0,280.0,3,3,3,0,0,0,0,0,0,3,8,4,0.07586206896551724,184.8,0,0,0,0,0,0,1195.5,1596.0,1310400.0,133703.21769625923,80000.0
4,4,52.0,6240,1,2,1,3,3,4,3,2,0,0,6,7,1928,1950,1,1,8,8,2,0.0,3,3,0,3,3,1,1,0.0,1,1042.0,1042.0,1,5,2,5,1042,534,0,1576,0.0,0.0,1,0,3,1,3,8,8,1,4,5,1928.0,1,1.0,225.0,3,3,3,0,0,0,0,0,0,0,8,3,0.25256410256410255,197.0,1576,0,0,0,0,0,1231.0,2618.0,2031900.0,145762.9062818408,149000.0
0,3,0.0,11200,1,2,1,3,3,4,20,2,0,2,7,6,1985,1985,1,1,13,15,1,85.0,4,3,1,4,3,1,6,1258.0,1,40.0,1298.0,1,3,2,5,1298,0,0,1298,1.0,0.0,2,0,3,1,4,5,8,1,3,1,1985.0,1,2.0,403.0,3,3,3,165,26,0,0,0,0,0,8,4,0.11589285714285714,259.6,1298,0,0,0,0,2,1575.0,2596.0,2576530.0,187659.19966611633,180000.0
6,3,75.0,12000,1,2,1,0,3,4,6,2,0,5,8,8,1941,1950,1,1,8,8,2,0.0,3,3,1,3,3,1,3,275.0,1,429.0,704.0,1,5,2,5,860,704,0,1564,0.0,0.0,1,1,3,1,2,7,8,1,4,1,1941.0,1,1.0,234.0,3,3,3,0,0,0,0,0,0,0,8,4,0.13033333333333333,223.42857142857142,1564,0,0,0,0,0,1648.0,2268.0,1372800.0,166592.8588481296,174500.0
4,4,0.0,5700,1,2,1,3,3,4,17,2,0,0,8,8,1926,1950,1,1,13,14,2,0.0,3,3,2,3,3,1,1,0.0,1,572.0,572.0,1,3,2,5,572,539,0,1111,0.0,0.0,1,0,2,1,3,5,8,1,4,5,1982.0,1,1.0,288.0,3,3,3,0,0,176,0,0,0,0,8,4,0.1949122807017544,222.2,1111,0,0,0,0,1,1374.0,1683.0,1115400.0,145762.9062818408,116900.0
6,4,50.0,9000,1,2,1,3,3,4,17,0,0,5,8,10,1920,1988,3,1,12,13,2,0.0,3,4,2,3,3,1,5,624.0,1,26.0,650.0,1,5,2,5,832,650,0,1482,0.0,1.0,1,0,3,1,3,7,8,0,0,5,1930.0,1,2.0,324.0,3,3,3,0,0,0,0,0,0,0,8,4,0.16466666666666666,211.71428571428572,1482,0,0,0,0,0,1374.0,2132.0,1292200.0,166592.8588481296,143000.0
0,3,57.0,8280,1,2,2,3,3,4,12,2,0,2,7,6,1950,1950,1,1,3,3,2,0.0,3,3,1,3,3,1,1,0.0,1,932.0,932.0,1,5,2,4,932,0,0,932,0.0,0.0,1,0,2,1,4,4,8,1,4,1,1950.0,1,1.0,306.0,3,3,3,0,0,214,0,0,0,4,8,4,0.11256038647342995,233.0,932,0,0,0,0,1,1200.0,1864.0,1817400.0,187659.19966611633,124000.0
0,3,134.0,17755,1,2,1,3,3,4,7,2,0,2,6,5,1959,1959,1,1,6,10,1,132.0,3,3,1,3,3,1,4,176.0,1,1290.0,1466.0,1,3,2,5,1466,0,0,1466,0.0,0.0,1,1,3,1,2,6,8,2,4,1,1959.0,3,2.0,528.0,3,3,3,0,140,0,0,100,0,0,8,4,0.0825682906223599,244.33333333333334,1466,0,0,0,0,2,1195.5,2932.0,2871894.0,187659.19966611633,149900.0
0,3,90.0,14115,1,2,2,3,3,4,6,2,0,2,7,8,1956,2004,1,1,10,11,2,0.0,3,3,2,3,3,1,5,296.0,6,230.0,1073.0,1,5,2,5,1811,0,0,1811,0.0,0.0,1,0,2,1,5,6,8,1,4,1,1956.0,3,2.0,470.0,3,3,3,0,0,280,0,0,0,0,8,0,0.12830322352107687,301.8333333333333,1811,0,0,0,0,1,1648.0,2884.0,2150292.0,187659.19966611633,230000.0
1,4,0.0,5890,1,2,1,3,3,0,9,2,0,2,7,9,1930,2007,1,1,13,14,2,0.0,4,4,0,3,3,3,5,538.0,1,278.0,816.0,1,5,2,5,816,0,0,816,0.0,0.0,1,0,2,1,3,5,8,0,0,5,2002.0,1,1.0,432.0,3,3,3,0,0,96,0,0,0,0,8,4,0.13853989813242784,163.2,816,0,0,0,0,1,1128.0,1632.0,1637712.0,96674.26654732255,120500.0
5,3,0.0,13700,1,2,2,3,3,4,12,2,0,5,8,7,1965,1988,1,1,12,13,3,288.0,3,3,1,3,3,4,5,454.0,1,410.0,864.0,1,3,2,5,902,918,0,1820,0.0,0.0,1,2,4,1,4,8,8,2,4,1,1965.0,1,2.0,492.0,3,3,3,60,84,0,0,273,0,4,8,4,0.13284671532846715,227.5,1820,0,0,0,0,3,1200.0,2684.0,1717632.0,241622.66663976532,201800.0
0,3,90.0,10768,1,2,2,3,3,0,24,2,0,2,6,9,1976,2004,1,1,9,10,2,0.0,4,4,1,4,3,4,5,1157.0,1,280.0,1437.0,1,3,2,5,1437,0,0,1437,1.0,0.0,2,0,3,1,4,6,8,1,2,1,1976.0,2,2.0,528.0,3,3,3,0,21,0,0,180,0,0,8,4,0.13345096582466567,239.5,1437,0,0,0,0,2,1706.5,2874.0,2879748.0,187659.19966611633,218000.0
8,3,85.0,9350,1,2,1,3,3,4,12,2,0,7,6,9,1965,1999,1,1,3,3,2,0.0,3,4,2,3,3,4,5,633.0,1,586.0,1219.0,1,4,2,5,1265,0,0,1265,0.0,1.0,2,0,3,1,4,6,8,1,4,1,1965.0,2,2.0,502.0,3,3,3,0,92,0,96,0,0,3,8,4,0.13529411764705881,210.83333333333334,1265,0,0,0,0,2,1200.0,2484.0,2436781.0,170839.2874529949,179900.0
11,3,34.0,5001,1,2,2,3,3,4,16,2,3,2,8,6,2007,2008,1,1,12,13,3,166.0,4,3,2,4,3,1,6,904.0,1,410.0,1314.0,1,5,2,5,1314,0,0,1314,1.0,0.0,2,0,2,1,4,6,8,1,4,1,2008.0,2,2.0,626.0,3,3,3,172,62,0,0,0,0,0,8,4,0.262747450509898,219.0,0,0,1314,0,0,2,1832.0,2628.0,2638512.0,201862.82861253805,230000.0
0,3,92.0,11932,1,2,1,3,3,2,21,1,0,2,9,6,2007,2008,1,1,12,13,3,186.0,4,3,2,4,3,1,1,0.0,1,1580.0,1580.0,1,5,2,5,1580,0,0,1580,0.0,0.0,2,0,3,1,4,7,8,0,0,1,2008.0,2,3.0,830.0,3,3,3,0,24,0,0,0,0,0,3,5,0.13241702983573583,225.71428571428572,1580,0,0,0,0,1,1555.0,3160.0,3172640.0,187659.19966611633,235128.0
5,3,76.0,9120,1,2,1,3,3,4,14,2,0,5,7,7,1974,1974,3,1,6,6,1,270.0,4,3,1,3,3,1,5,442.0,1,459.0,901.0,1,3,2,5,943,933,0,1876,0.0,0.0,2,1,4,1,4,8,8,1,3,1,1974.0,2,2.0,540.0,4,3,3,0,69,0,0,0,0,0,8,4,0.2057017543859649,234.5,1876,0,0,0,0,1,1632.0,2777.0,1778574.0,241622.66663976532,185000.0
13,3,24.0,2280,1,2,1,3,3,4,13,2,3,5,7,6,1978,1978,1,1,9,2,2,0.0,3,3,1,4,3,1,5,311.0,1,544.0,855.0,1,2,2,5,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,8,1,3,1,1978.0,1,2.0,440.0,3,3,3,26,0,0,0,0,0,0,8,4,0.6385964912280702,208.0,0,0,1456,0,0,1,1322.0,2311.0,1691190.0,141865.32625214042,146000.0
0,3,0.0,14778,1,2,2,2,3,1,6,4,0,2,7,8,1954,2006,3,1,6,6,1,72.0,4,3,1,3,3,1,4,728.0,1,568.0,1296.0,1,5,2,5,1640,0,0,1640,1.0,0.0,1,0,3,1,4,7,8,1,4,5,1993.0,1,2.0,924.0,3,3,3,108,0,0,216,0,0,0,8,4,0.11097577480037894,234.28571428571428,1640,0,0,0,0,2,1648.0,2936.0,2599776.0,187659.19966611633,224000.0
0,3,109.0,8724,1,2,1,3,3,4,19,2,0,2,6,6,1968,1968,1,1,12,13,2,0.0,3,3,1,4,3,1,4,492.0,1,402.0,894.0,1,4,2,5,894,0,0,894,0.0,0.0,1,0,3,1,3,5,8,1,1,1,1968.0,3,2.0,450.0,3,3,3,0,0,0,0,0,0,0,8,4,0.10247592847317744,178.8,894,0,0,0,0,0,1052.0,1788.0,1759392.0,187659.19966611633,129000.0
10,3,60.0,12900,1,2,1,3,3,4,19,1,2,6,5,5,1969,1969,1,1,9,10,2,0.0,3,3,1,4,3,3,6,1198.0,1,0.0,1198.0,1,3,2,5,1258,0,0,1258,2.0,0.0,0,2,0,2,3,6,8,0,0,4,1969.0,1,2.0,400.0,2,3,3,120,0,0,0,0,0,0,8,2,0.09751937984496124,209.66666666666666,0,1258,0,0,0,1,1052.0,2456.0,2358862.0,134829.01833618723,108959.0
8,3,0.0,16157,1,2,2,3,3,2,24,1,0,7,6,8,1978,1978,1,1,9,10,2,0.0,3,3,2,4,3,4,5,680.0,3,289.0,1360.0,1,5,2,5,1432,0,0,1432,1.0,0.0,1,1,2,1,4,5,8,1,3,1,1978.0,1,2.0,588.0,3,3,3,168,180,0,0,0,0,0,8,4,0.0886303150337315,286.4,1432,0,0,0,0,2,1706.5,2792.0,2690080.0,170839.2874529949,194000.0
0,3,79.0,9541,1,2,2,3,3,4,16,2,0,2,8,6,2009,2009,1,1,12,13,3,268.0,4,3,2,4,3,1,1,0.0,1,1502.0,1502.0,1,5,2,5,1502,0,0,1502,0.0,0.0,2,0,3,1,4,7,8,0,0,1,2009.0,2,2.0,644.0,3,3,3,0,114,0,0,0,0,0,6,5,0.15742584634734305,214.57142857142858,1502,0,0,0,0,1,1832.0,3004.0,3017518.0,187659.19966611633,233170.0
0,3,64.0,10475,1,2,2,3,3,0,5,2,0,2,9,6,2008,2008,1,1,12,13,3,72.0,4,3,2,4,3,3,1,0.0,1,1694.0,1694.0,1,5,2,5,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,8,0,0,1,2008.0,2,3.0,776.0,3,3,3,160,33,0,0,0,0,0,8,4,0.1617183770883055,242.0,1694,0,0,0,0,2,1504.0,3388.0,3401552.0,187659.19966611633,245350.0
5,3,58.0,10852,1,2,2,3,3,4,8,6,0,5,7,6,2000,2000,1,1,12,13,2,0.0,3,3,2,4,3,1,6,786.0,1,173.0,959.0,1,5,2,5,959,712,0,1671,1.0,0.0,2,1,3,1,3,7,8,1,3,1,2000.0,3,2.0,472.0,3,3,3,0,38,0,0,0,0,0,8,4,0.1539808330261703,238.71428571428572,1671,0,0,0,0,1,1560.0,2630.0,1918000.0,241622.66663976532,173000.0
6,3,120.0,13728,1,2,1,3,3,0,7,2,0,5,7,8,1935,1986,3,1,11,12,2,0.0,3,3,1,3,3,1,3,626.0,1,501.0,1127.0,1,5,2,5,1236,872,0,2108,0.0,0.0,2,0,4,1,4,7,8,2,3,2,1935.0,1,2.0,540.0,3,3,3,0,0,0,0,90,0,0,8,4,0.15355477855477856,301.14285714285717,2108,0,0,0,0,1,1195.5,3235.0,2238222.0,164348.8755955926,235000.0
5,3,118.0,35760,1,2,2,3,3,1,15,2,0,5,0,6,1995,1996,3,1,6,6,1,1378.0,4,4,2,5,3,4,6,1387.0,1,543.0,1930.0,1,5,2,5,1831,1796,0,3627,1.0,0.0,3,1,4,1,4,10,8,1,3,1,1995.0,3,3.0,807.0,3,3,3,361,76,0,0,0,0,0,8,4,0.10142617449664429,362.7,3627,0,0,0,0,2,2418.0,5557.0,3852280.0,240928.83852600513,625000.0
8,3,76.0,9880,1,2,1,3,3,4,11,2,0,7,7,7,1977,1977,1,1,9,10,2,0.0,3,3,1,3,3,3,5,522.0,1,574.0,1096.0,1,3,2,5,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,8,1,1,1,1977.0,3,1.0,358.0,3,3,3,203,0,0,0,0,576,4,8,4,0.11315789473684211,186.33333333333334,1118,0,0,0,0,1,1282.0,2214.0,2166792.0,168944.0972135741,171000.0
0,3,76.0,9120,1,2,1,3,3,4,12,2,0,2,7,7,1958,1958,3,1,8,8,2,0.0,3,3,1,3,3,1,5,662.0,1,599.0,1261.0,1,5,2,5,1261,0,0,1261,1.0,0.0,1,0,3,1,3,6,8,1,3,1,1958.0,2,2.0,433.0,3,3,3,0,0,0,0,288,0,0,8,4,0.13826754385964912,210.16666666666666,1261,0,0,0,0,1,1200.0,2522.0,2469038.0,183654.85384724144,163000.0
13,1,35.0,4017,1,1,2,3,3,4,21,2,4,5,8,6,2006,2007,1,1,8,8,2,0.0,4,3,2,4,3,1,1,0.0,1,625.0,625.0,1,5,2,5,625,625,0,1250,0.0,0.0,2,1,2,1,4,5,8,0,0,5,2006.0,3,2.0,625.0,3,3,3,0,54,0,0,0,0,0,8,4,0.31117749564351505,250.0,0,0,0,1250,0,1,1555.0,1875.0,1254375.0,138700.447642255,171900.0
4,3,138.0,18030,1,2,2,0,3,4,4,2,0,0,6,7,1946,1994,1,1,8,8,2,0.0,3,3,1,3,3,1,3,152.0,4,977.0,1598.0,1,3,2,5,1636,971,479,3086,0.0,0.0,3,0,3,1,5,12,3,1,4,6,1946.0,0,0.0,0.0,0,0,3,122,0,0,0,0,0,3,8,4,0.171159179145868,217.25,3086,0,0,0,0,1,1694.0,4684.0,3186412.0,139965.12408782486,200500.0
6,3,80.0,16560,1,2,2,3,3,4,6,2,0,5,7,9,1932,1950,1,1,13,14,2,0.0,3,3,0,4,3,1,3,503.0,1,449.0,952.0,1,3,2,5,1170,1175,0,2345,0.0,0.0,2,1,4,1,3,9,8,1,4,5,1932.0,1,2.0,360.0,3,3,3,0,0,0,0,0,0,0,8,4,0.1416062801932367,260.55555555555554,2345,0,0,0,0,0,1648.0,3297.0,1856400.0,164348.8755955926,239000.0
4,3,85.0,10678,1,2,1,3,3,4,15,2,0,0,9,6,1992,2000,3,1,6,6,1,337.0,4,3,2,4,3,1,6,700.0,1,983.0,1683.0,1,5,2,5,2129,743,0,2872,0.0,0.0,2,1,4,1,4,9,8,1,3,1,1992.0,3,2.0,541.0,3,3,3,0,33,0,0,0,0,0,8,4,0.2689642255103952,319.1111111111111,2872,0,0,0,0,1,2418.0,4555.0,3366000.0,139965.12408782486,285000.0
0,3,37.0,6951,1,2,2,3,3,1,11,2,0,2,6,6,1984,1985,1,1,6,10,2,0.0,3,3,1,3,3,1,5,658.0,1,218.0,876.0,1,3,2,5,923,0,0,923,1.0,0.0,1,0,3,1,3,5,8,0,0,1,1984.0,1,1.0,264.0,3,3,3,362,0,0,0,0,0,3,8,4,0.1327866494029636,184.6,923,0,0,0,0,1,1282.0,1799.0,1738860.0,183654.85384724144,119500.0
4,4,0.0,3950,1,0,1,0,3,4,17,0,0,0,7,9,1926,2004,1,1,8,8,2,0.0,3,3,1,3,3,1,3,468.0,1,350.0,818.0,1,3,2,5,818,406,0,1224,0.0,0.0,1,0,3,1,3,5,8,0,0,5,1926.0,1,1.0,210.0,3,3,1,0,0,116,0,0,0,0,8,4,0.309873417721519,244.8,1224,0,0,0,0,1,1374.0,2042.0,1639272.0,139965.12408782486,115000.0
4,3,54.0,7681,1,2,2,3,3,2,6,2,0,0,6,7,1921,1950,1,1,13,14,2,0.0,3,3,0,3,3,1,1,0.0,1,731.0,731.0,1,5,2,5,820,523,0,1343,0.0,0.0,1,1,3,1,3,7,8,1,4,5,1921.0,1,1.0,186.0,2,3,3,192,0,102,0,0,0,0,8,4,0.1748470251269366,191.85714285714286,1343,0,0,0,0,2,1648.0,2074.0,1425450.0,139965.12408782486,154900.0
0,3,77.0,8335,1,2,1,3,3,0,7,2,0,2,6,6,1954,1954,1,1,13,14,2,0.0,3,3,3,0,0,0,0,0.0,0,0.0,0.0,1,4,2,5,1124,0,0,1124,0.0,0.0,1,0,3,1,3,5,6,1,4,6,1954.0,0,0.0,0.0,0,0,1,0,36,190,0,0,0,0,8,4,0.13485302939412117,224.8,1124,0,0,0,0,2,1195.5,1124.0,0.0,183654.85384724144,93000.0
5,3,0.0,11170,1,2,3,3,3,0,23,2,0,5,8,6,1990,1991,1,1,8,8,2,0.0,3,3,5,4,3,1,2,1216.0,1,0.0,1216.0,1,5,2,5,1298,1216,0,2514,0.0,0.0,2,1,4,1,3,8,8,0,0,1,1990.0,3,2.0,693.0,3,3,3,0,0,0,0,0,0,4,8,4,0.22506714413607878,314.25,2514,0,0,0,0,0,1650.5,3730.0,2421056.0,240928.83852600513,250000.0
11,4,64.0,5587,1,2,2,1,3,4,6,2,4,2,9,6,2008,2008,3,1,5,5,3,186.0,5,3,2,5,3,4,6,1480.0,1,120.0,1600.0,1,5,2,5,1652,0,0,1652,1.0,1.0,2,0,2,1,4,5,8,1,4,1,2008.0,3,2.0,482.0,3,3,3,162,53,0,153,0,0,0,6,5,0.2956864148917129,330.4,0,0,0,1652,0,3,1648.0,3252.0,3212800.0,198373.58718607307,392500.0
5,3,160.0,15623,1,2,2,3,3,0,15,2,0,5,0,6,1996,1996,3,1,13,7,2,0.0,4,3,2,5,3,3,6,2096.0,1,300.0,2396.0,1,5,2,5,2411,2065,0,4476,1.0,0.0,3,1,4,1,5,10,8,2,3,1,1996.0,3,3.0,813.0,3,3,3,171,78,0,0,0,555,3,8,0,0.28650067208602703,447.6,4476,0,0,0,0,2,2418.0,6872.0,4782416.0,240928.83852600513,745000.0
1,3,60.0,10800,1,0,1,3,3,4,17,2,0,2,6,7,1920,1950,3,1,11,12,2,0.0,3,3,0,3,3,1,3,821.0,1,299.0,1120.0,1,5,2,5,1130,0,0,1130,1.0,0.0,1,0,2,1,3,5,8,1,4,5,1970.0,1,2.0,720.0,3,3,3,229,0,0,0,0,0,0,8,4,0.10462962962962963,226.0,1130,0,0,0,0,1,1374.0,2250.0,2184000.0,98507.8799535225,120000.0
0,3,50.0,35133,0,2,1,3,3,4,23,2,0,2,6,5,1963,1963,3,1,8,8,1,226.0,3,3,1,3,3,4,3,1159.0,1,413.0,1572.0,1,4,2,5,1572,0,0,1572,1.0,0.0,1,1,3,1,3,5,8,2,3,0,1963.0,2,3.0,995.0,3,3,3,0,263,0,0,263,0,0,8,4,0.04474425753565024,314.4,1572,0,0,0,0,2,1650.5,3144.0,3085836.0,183654.85384724144,186700.0
4,3,60.0,9738,1,2,1,3,3,4,7,2,0,0,6,8,1924,1950,1,1,0,0,2,0.0,3,4,0,3,3,1,4,392.0,1,392.0,784.0,1,4,2,5,949,272,0,1221,1.0,0.0,1,0,4,1,3,7,8,0,0,1,1965.0,1,1.0,392.0,3,3,3,0,0,236,0,0,0,0,8,4,0.12538508934072704,174.42857142857142,1221,0,0,0,0,1,1195.5,2005.0,1528800.0,139965.12408782486,104900.0
15,3,107.0,10615,1,2,2,0,3,0,17,0,1,5,4,6,1900,1970,1,1,6,6,2,0.0,3,3,1,2,3,2,4,440.0,1,538.0,978.0,1,3,2,5,1014,685,0,1699,1.0,0.0,2,0,3,2,3,7,8,0,0,4,1920.0,1,2.0,420.0,2,2,3,0,74,0,0,0,0,0,8,0,0.16005652378709373,242.71428571428572,0,0,0,0,0,1,1374.0,2677.0,1926660.0,130711.16451527923,95000.0
0,3,89.0,12461,1,2,1,3,3,0,15,2,0,2,9,6,1994,1995,1,1,7,7,2,0.0,4,3,2,4,3,1,6,1456.0,1,168.0,1624.0,1,5,2,5,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,8,1,2,1,1994.0,2,3.0,757.0,3,3,3,0,114,192,0,0,0,4,8,4,0.1303266190514405,324.8,1624,0,0,0,0,2,2418.0,3248.0,3239880.0,183654.85384724144,262000.0
5,3,68.0,8935,1,2,2,3,3,4,5,2,0,5,8,6,2002,2002,1,1,12,13,1,95.0,4,3,2,4,3,1,1,0.0,1,831.0,831.0,1,5,2,5,831,829,0,1660,0.0,0.0,2,1,3,1,4,7,8,0,0,1,2002.0,2,2.0,493.0,3,3,3,144,68,0,0,0,0,0,8,4,0.18578623391158366,237.14285714285714,1660,0,0,0,0,2,1504.0,2491.0,1663662.0,240928.83852600513,195000.0
5,3,60.0,7500,1,2,1,3,3,4,8,2,0,5,8,6,1999,1999,1,1,12,13,2,0.0,3,3,2,3,3,1,1,0.0,1,994.0,994.0,1,4,2,5,1028,776,0,1804,0.0,0.0,2,1,3,1,4,7,8,1,3,1,1999.0,3,2.0,442.0,3,3,3,140,60,0,0,0,0,0,8,4,0.24053333333333332,257.7142857142857,1804,0,0,0,0,2,1560.0,2798.0,1987006.0,240928.83852600513,189000.0
15,3,0.0,32463,1,2,1,2,3,4,11,2,1,2,5,5,1961,1975,1,1,8,8,3,149.0,3,4,1,3,3,3,4,1159.0,1,90.0,1249.0,1,5,2,5,1622,0,0,1622,1.0,0.0,1,0,3,1,3,7,8,1,3,0,1975.0,3,4.0,1356.0,3,3,3,439,0,0,0,0,0,0,8,4,0.049964575054677635,231.71428571428572,0,0,0,0,0,1,1282.0,2871.0,2466775.0,130711.16451527923,168000.0
13,1,24.0,2645,1,1,1,3,3,4,21,2,3,5,9,6,1999,2000,1,1,8,8,1,456.0,4,3,2,4,3,1,1,0.0,1,776.0,776.0,1,5,2,5,764,677,0,1441,0.0,0.0,2,1,2,1,4,5,8,0,0,5,1999.0,1,2.0,492.0,3,3,3,206,0,0,0,0,0,0,8,4,0.5448015122873346,288.2,0,0,1441,0,0,1,1555.0,2217.0,1552000.0,138700.447642255,174000.0
4,4,60.0,9600,1,0,1,3,3,4,17,2,0,0,6,9,1925,1994,2,1,12,13,2,0.0,3,3,2,3,3,2,1,0.0,1,702.0,702.0,1,4,2,5,842,630,0,1472,0.0,0.0,1,0,3,1,4,6,8,0,0,5,1925.0,1,1.0,250.0,3,2,2,0,0,84,0,0,0,2,8,4,0.15333333333333332,245.33333333333334,1472,0,0,0,0,1,1374.0,2174.0,1399788.0,139965.12408782486,125000.0
11,4,0.0,4500,1,2,1,3,3,2,11,2,4,2,7,6,1999,1999,3,1,12,13,1,425.0,3,3,2,5,3,1,6,883.0,1,341.0,1224.0,1,5,2,5,1224,0,0,1224,1.0,0.0,2,0,2,1,3,5,8,0,0,1,1999.0,3,2.0,402.0,3,3,3,0,304,0,0,0,0,0,8,4,0.272,244.8,0,0,0,1224,0,1,1282.0,2448.0,2446776.0,198373.58718607307,165000.0
